Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
23,WB/MDW/2018/33/1169,West Bengal,Paschim Medinipur,Dengue,1173,00,06-08-18,,Under Surveillance,positive education given on personal protection meOutbreak of Dengue reported in 33rd week of the year. 29 blood samples sent to MMCH Microbiology dept reported for dengue ELISA test. Distribution of ORS/Paracetamol done among fever patients. Entomological Survey and larval survey done. Extensive breeding found in the larval survey. All cases treated symptomatically. Source reduction and vector control measures implemented. Health,34,
36,MH/AGB/2018/35/1204,Maharashtra,Aurangabad,Dengue,04,01,24-08-18,28-08-18,Under Control,"Cases of fever reported from Village Paithan, SC HU Paithan, Block Paithan. District RRT investigated the outbreak. House to house fever survey done. 04 Blood Samples for Malaria and 05 Serum samples for Dengue sent to GMC Aurangabad; 1 sample tested positive for Dengue by IgM ELISA. All cases treated symptomatically. Intensive vector surveillance and source reduction done in the community. People educated to use personal protection measures. A male aged 15 years died of illness.",35,
40,MH/AGB/2018/35/1204,Maharashtra,Aurangabad,Dengue,04,01,24-08-18,28-08-18,Under Control,"Cases of fever reported from Village Paithan, SC HU Paithan, Block Paithan. District RRT investigated the outbreak. House to house fever survey done. 04 Blood Samples for Malaria and 05 Serum samples for Dengue sent to GMC Aurangabad; 1 sample tested positive for Dengue by IgM ELISA. All cases treated symptomatically. Intensive vector surveillance and source reduction done in the community. People educated to use personal protection measures. A male aged 15 years died of illness.",35,
56,WB/NDA/2018/35/1214,West Bengal,Nadia,Dengue,465,00,28-08-18,29-08-18,Under Surveillance,"Cases of fever reported from Village Digambarpur, SC Mukundapur, GP Gobindapur, Block Krishnaganj. District RRT investigated the outbreak. House to house fever survey done. 144 blood samples collected and sent to NDH for Dengue ELISA test. 30 samples were NS1 and IgM positive. Larval survey done in the community; Following vector indices were observed; HI - 50%, BI - 62, CI - 30%, PI - 9.3% as on 29/08/2018. All cases treated symptomatically. Larval breeding was observed in Cycle seat, animal fodder pots, clay pots etc. Source reduction, Spraying of larvicide and fogging done in the area. Health education given on personal protection measures.",35,
60,WB/NDA/2018/35/1214,West Bengal,Nadia,Dengue,465,00,28-08-18,29-08-18,Under Surveillance,"Cases of fever reported from Village Digambarpur, SC Mukundapur, GP Gobindapur, Block Krishnaganj. District RRT investigated the outbreak. House to house fever survey done. 144 blood samples collected and sent to NDH for Dengue ELISA test. 30 samples were NS1 and IgM positive. Larval survey done in the community; Following vector indices were observed; HI - 50%, BI - 62, CI - 30%, PI - 9.3% as on 29/08/2018. All cases treated symptomatically. Larval breeding was observed in Cycle seat, animal fodder pots, clay pots etc. Source reduction, Spraying of larvicide and fogging done in the area. Health education given on personal protection measures.",35,
70,MH/STA/2018/35/1222,Maharashtra,Satara,Dengue,13,00,21-08-18,,Under Control,"Cases of fever with joint pains reported from Village/SC Tambve, PHC Supane, Block Karad. District RRT investigated the outbreak. House to house fever survey done. 06 serum samples sent to Civil Hospital Satara; 01 reported positive for Dengue. All cases treated symptomatically. Source reduction and vector control activities implemented in the community. Health education given about personal protection measures like wearing of protective clothes and use of mosquito nets.",35,
14,UA/TGL/36/1235,Uttarakhand,Tehri,Dengue,21,01,04-09-18,10-09-18,Under Control,"Cases reported from Village 14 Beegha, Dhalwala, Rishikesh. District RRT investigated the outbreak. House to house survey done. All samples tested at Sentinel Surveillance Hospital Doon Medical College Dehradun. Out of 22 samples, 21 found positive by IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",36,
15,WB/NDA/36/1236,West Bengal,Nadia,Dengue,286,00,07-09-18,08-09-18,Under Surveillance,"Cases reported from following Villages Mathpara, Panchanantala, Malpara, Kulipara, SC Haripukuria, Fatepur, GP Fatepur,, Block Haringhata. District RRT investigated the outbreak. House to house survey done. 129 blood samples collected and sent to COM & JNM for dengue Elisa test, 26 NS1 and 4 IGM positive. Fever survey, active case search, larval source reduction done by VRPs, ASHA and AWWs. Spraying of Larvicide, Fogging and IEC done. Medical camps were organized in the affected areas. Mosquito breeding was found to be rampant. Daily entomological survey was done in the affected area until vector indices returned to normal.",36,
16,WB/MDW/36/1237,West Bengal,Paschim Medinipur,Dengue,1430,00,06-08-18,06-08-18,Under Surveillance,"Cases reported from Village Agarwara, Maligram, Keleyara, Laxmipari East, GP Maligram, Paschim Chak & Jalchak of Block Pingla. District & State RRT investigated the outbreak. House to house fever survey done. Entomological survey done. IEC activities undertaken. All the patients were treated. 583 blood samples collected and sent to MMCH Microbiology dept for dengue ELISA test. 175 Dengue Positive. Fogging and antilarvicidal activities were started .",36,
19,Follow up of 1168 of week no 33,West Bengal,Paschim Medinipur,Dengue,1430,00,06-08-18,Under Surveillance,"Cases reported from Village Agarwara, Maligram, Keleyara, Laxmipari East, GP Maligram, Paschim Chak & Jalchak of Block Pingla. District & State RRT investigated the outbreak. House to house fever survey done. Entomological survey done. IEC activities undertaken. All the patients were treated. 583 blood samples collected and sent to MMCH Microbiology dept for dengue ELISA test. 175 Dengue Positive. Fogging and antilarvicidal activities were started",,36,
0,CH/CHD/2018/37/1238,Chandigarh,Chandigarh,Dengue,18,00,11-09-18,19-09-18,Under Surveillance,"Cases reported from the various parts of the city. District RRT investigated the outbreak. House to house survey done. 18 Elisa confirmed positive cases were detected (PGI=7, GMSH=3 & GMCH=8). House to House survey and cooler checking team activated in the affected areas. Activities to control larval breeding and adult mosquitoes was intensified. IEC activities regarding Dengue prevention measures are being carried out in the form of Mega phone announcements, Hand bill distribution etc. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",37,
3,CH/CHD/2018/37/1238,Chandigarh,Chandigarh,Dengue,18,00,11-09-18,19-09-18,Under Surveillance,"Cases reported from the various parts of the city. District RRT investigated the outbreak. House to house survey done. 18 Elisa confirmed positive cases were detected (PGI=7, GMSH=3 & GMCH=8). House to House survey and cooler checking team activated in the affected areas. Activities to control larval breeding and adult mosquitoes was intensified. IEC activities regarding Dengue prevention measures are being carried out in the form of Mega phone announcements, Hand bill distribution etc. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",37,
21,WB/NDA/2018/37/1256,West Bengal,Nadia,Dengue,587,00,28-08-18,29-08-18,Under Surveillance,"Cases of fever reported from Village Digambarpur, SC Mukundapur, GP Gobindapur, Block Krishnaganj. District RRT investigated the outbreak. House to house fever survey done. 163 blood samples collected and sent to NDH for Dengue ELISA test. 31 NS1 and 4 IgM positive found. Larval survey done in the community; Following vector indices were observed; Fever and entomological survey done by block RRT on 09/10/2018. Nature of larval source: holes in edible roots etc. Vector Indices: HI: 0.5%, BI:0.8, CI:2.6%, PI:0%. Source reduction, spraying of larvicide, IEC done on 09/10/2018. All cases treated symptomatically. Larval breeding was observed in Cycle seat, animal fodder pots, clay pots etc. Source reduction, Spraying of larvicide and fogging done in the area. Health education given.",37,
23,Follow up of 36th week,West Bengal,Nadia,Dengue,419,00,07-09-18,08-09-18,"Cases reported from Village Mathpara, Panchanantala, Malpara, Kulipara, SC Haripukuria, Fatepur, GP Fatepur, Block Haringhata. (172) blood samples collected and sent to COM & JNM for dengue Elisa test. 0(39) NS1 and 0(7) survey, active case search, larval IGM positive. Fever source reduction done by block RRT on 07.10.2018. Source reduction, spraying of Larvicide by bottle done by ASHA workers on 07/10/2018. Nature of Larval Source: Cut ends of edible root, earthen Pot (Mongol Ghot)etc. Vector Indices: Mathpara (HI:3.4%, BI:3.4, CI:2%, PI:0), Panchanantala (HI:2%, BI:4, CI:2%, PI:0%), Santrapara (HI:7.8%, BI:8, CI:4.5%, PI:0), Tentultala Biswaspara (HI:4%, BI:8.1, CI:4.5%, PI:0).",,37,
26,DL/DLN/2018/38/1279,Delhi,North Delhi,Dengue,48,00,13-08-18,,Under Control,"Cases reported from Model Town Area, Sub Division Model Town. District RRT investigated the outbreak. House to house survey done. 48 serum samples were positive for Dengue IgM ELISA. All cases treated symptomatically. Anti-larval measures and fogging were undertaken in the affected areas. Breeding sites were destroyed. IEC materials distributed regarding prevention control and awareness of dengue.",38,
0,BH/MZP/2018/39/1285,Bihar,Muzaffarpur,Dengue?,10,00,22-09-18,28-09-18,Under Surveillance,"Cases reported from Village Mushahari, Paroo, Sahebganj & Saraiya, PHC/Block Gaighat, Kanti. District RRT investigated the outbreak. House to house survey done. 7 blood samples were collected; result awaited. All cases treated symptomatically. Fogging and anti-larval measures were undertaken. Health education given mosquito control measures and personal protection given.",39,
3,BH/MZP/2018/39/1285,Bihar,Muzaffarpur,Dengue?,10,00,22-09-18,28-09-18,Under Surveillance,"Cases reported from Village Mushahari, Paroo, Sahebganj & Saraiya, PHC/Block Gaighat, Kanti. District RRT investigated the outbreak. House to house survey done. 7 blood samples were collected; result awaited. All cases treated symptomatically. Fogging and anti-larval measures were undertaken. Health education given mosquito control measures and personal protection given.",39,
18,AS/KAD/2018/39/1299,Assam,Karbi-Anglog,Dengue,18,00,02-09-18,,Under Control,"Cases reported from Village Gautam Basti, SC Longkathar, PHC/Block Bokajan. District RRT investigated the outbreak. House to house survey done. Out of 18 serum sample collected and sent to DPHL, Diphu Civil Hospital; 14 samples were found positive for Dengue (IgM ELISA). All cases treated symptomatically. Medical Camp were organized. DDT Spray, fogging and, source reduction activities were undertaken. IEC regarding personal protection against mosquito bite were undertaken.",39,
8,MH/BED/2018/40/1329,Maharashtra,Beed,Dengue,10,01,29-09-18,02-10-18,Under Surveillance,"Cases reported from Village Bhopa, PHC Mohkhed Taluq Dharur. District RRT investigated the outbreak. House to house survey done. Out of 9 samples collected 3 samples were positive for Dengue IgM ELISA tested at District Priority Lab, Beed. All cases treated symptomatically. Fogging and anti- larval measures undertaken. Entomological survey undertaken. Health education given",40,
18,MH/PNE/2018/40/1338,Maharashtra,Pune,Dengue,51,00,06-08-18,Under Control,"Cases reported from Villages Urulikanchan Kurkumbh Daund. District RRT investigated the outbreak. House to house survey done. Out of 51 samples collected 16 samples were positive for Dengue IgM ELISA tested at NIV, Pune. All cases treated symptomatically. Fogging and anti- larval measures undertaken. Entomological survey","Haveli,",40,
21,MH/STA/2018/40/1341,Maharashtra,Satara,Dengue,39,00,21-08-18,Under Surveillance,Cases reported from District RRT investigated the outbreak. House cases,several Blocks Karad & Phaltan. to house,40,
23,MH/WDH/2018/40/1343 Maharashtra,,Wardha,Dengue,62,02,01-08-18,Under Control,symptomatically. Fogging nets.,"Cases reported from Villages Wardha, Waifad, Kelapur, Kelapur. District RRT investigated the outbreak. House to house survey done. Out of 62 samples collected 11 samples were positive for Dengue IgM ELISA. All cases treated 2 deaths occurred in 22yrs old male. and anti- larval measures undertaken. Entomological survey undertaken. Health education given about personal protection measures and use of mosquito",40,
