51,,Vellore xliv. Chikungunya,14,00,26-06-15,29-06-15,Under Control,"Cases of myalgia, Headache, Joint Pain and Mild swelling. reported from Village Molagarampatti, HSC Molagarampatti, PHC Kunichi, Block Kandhili, District Vellore. 5 serum samples sent to JD IVC& Z, Hosur. 1 sample positive for dengue & Chikunguniya, 1 sample positive for Dengue, Chikungunya & scrub typhus, 1 sample positive for Dengue & leptospirosis , 1sample positive for Chikungunya only, 1 sample positive for Chikungunya, Scrub typhus & Typhoid by Widal. All cases treated Symptomatically. Health education given.",,,27
53,,xlv. Food Nalgonda Poisoning,33,00,30-06-15,05-07-15,Under Surveillance,"Cases reported from Village G. Thirmalagiri, PHC Suryapet Mandal Chivemla, District Nalgonda.District RRT investigated the outbreak. House to house survey done. All the students had mid-day meal with Dal Curry and egg, After half hour 33 students complained of nausea, giddiness, and vomiting. All cases treated Symptomatically. Health education given.",,,27
54,,Hardoi xlvi. Measles?,10,0,24-06-15,02-07-15,Under Control,"Cases reported from Nayibasti, SC Gdanapur, PHC Ahirori, District Hardoi. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 6-12 year age group.02Serum samples collected and sent SGPGI; result awaited. All cases were treated symptomatically and vitamin A given. Health education given.",,,27
55,,Jhansi xlvii. Measles,13,0,30/06/15,30/06/15,Under surveillance,"Cases reported from Talabpur and Mahaghati under Block Sirgaon, District Jhansi. District RRT investigated the outbreak. House to house survey done. 05Serum samples collected and sent SGPGI; result awaited. All cases were treated symptomatically and vitamin A given. Health education given.",,,27
56,,xlviii. Acute Nadia Diarrheal Disease,59,00,26-06-15,27-06-15,Under surveillance,"Cases reported from District Nadia, block taltala, Kalyani Municipality, ward no. 5. District RRT investigated the outbreak. House to house survey done. Consumption of contaminated water could be the probable cause of the outbreak. One stool sample collected and sent to NICED, Kolkata, found negative for any pathogen. All cases treated Symptomatically. Health education given.",,,27
57,,xlix. Food Balurghat Poisoning,56,0,29/06/15,30/06/15,Under surveillance,"Cases of vomiting pain abdomen, fever and loose stools reported from Village Monohara (Dangram), GP Bagichapur, District Balurghat. District RRT investigated the outbreak. House to house survey done. All cases consumed food in Iftar party.No samples were taken.All cases treated Symptomatically. Health education given.",,,27
58,,l. Acute South 24 Diarrheal parganas Disease,18,0,27/06/15,29/06/15,Under control,"Cases reported from Village SC Deuli, GP Kamra, Block Budge –II, District South 24 Parganas. District RRT investigated the outbreak. House to house survey done. 1 stool sample collected and sent to Calcutta National Medical College and Hospital for bacteriological culture and Serotyping. Culture of stools shows growth of normal commensel flora, no shigella, salmonella or vibrio isolated. All cases treated Symptomatically. Health education given.",,,27
61,,li. Japanese Nalbari Encephalitis,04,01,18-06-15,Under Surveillance,"Cases reported from 03 different blocks namely Kamarkuchi, Chamata, and Tihu, District Nalbari. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 15 years of age.65 blood slides and 41 RD kit tested negative for malaria. All 04 samples tested at GMCH were found to be JE IgM ELISA positive. One 70 year old male died due to the condition. All cases treated symptomatically. Health education given",,,,27
62,,lii. Japanese Dibrugarh Encephalitis,02,01,10-05-15,Under Surveillance,"Cases reported from Village Achabam, PHC-Block Naharani, District Nagaon. District RRT investigated the outbreak. House to house survey done. All samples sent to AMCH, tested positive for JE IgM ELISA. 140 blood slides examined were found to be negative for malaria. One 30 year old male died due to the condition. All cases treated symptomatically. Health education given",,,,27
63,,Purnia liii. Chickenpox,08,00,21-05-15,Under Surveillance,"Cases of fever with rash reported from Village Yamuna Tola, SC Bhameth, PHC Bhawanipur, District Purnia. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education regarding isolation of cases given.",,,,27
64,,Tumkur liv. Chickungunya,40,00,22-06-15,Under Control,"Cases reported from Villages Lakkihalli and SRD Palaya,Taluk Tiptur, District Tumkur. District RRT investigated the outbreak. House to house survey done. 2 out of 6 blood samples tested at District Hospital were found to be positive for chikungunya. All cases treated symptomatically. Health education given.",,,,27
65,,Ernakulam lv. Dengue,18,0,26-03-15,Under Control,"Cases reported from Village-PHC Mookannur, ward 6 & 7, Block Angamaly, District Ernakulam. District RRT investigated the outbreak. House to house survey done. 3 serum samples tested at PH Laboratory, Ernakulum were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Fogging done in the area. Health education given.",,,,27
68,,Ernakulam lvi. Dengue,18,00,16-06-15,Under Surveillance,"Cases reported from Village Keechery, Thottoor Plantation, Edakkatuvayal, District Ernakulam. District RRT investigated the outbreak. House to house fever survey done. All 11 serum samples tested at PH Laboratory , Ernakulum were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Fogging done in the area. Health education given.",,,,27
69,,Malappuram lvii. Dengue,15,01,19-05-15,Under Surveillance,"Cases reported from Village- Block Wandoor District. Malappuram. District RRT investigated the outbreak. House to house fever survey done. Blood samples tested positive for Dengue IgM ELISA at MCH, Manjer, Source reduction activities undertaken. All cases treated symptomatically. Health education given.",,,,27
70,,Shivpuri lviii. Measles?,06,00,04-06-15,Under Surveillance,"Cases reported from Gram Gwalia, Block Narwar, District Shivpuri. District RRT investigated the outbreak. House to house survey done. Health camp organized in the area and vitamin A given to children. All cases treated symptomatically. Health education given.",,,,27
71,,lix. Food Pune Poisoning,35,00,23-06-15,Under Surveillance,"Cases reported from Village SC Ballalwadi, PHC Otur, Block Junner, District Pune. District RRT investigated the outbreak. All cases consumed food in midday meal consisting of Shira which was prepared on the previous day.. 1 stool and 2 water samples collected; result awaited. All cases treated symptomatically. Health education given.",,,,27
72,,lx. Viral Sangli hepatitis A,28,0,31-05-15,Under Surveillance,"Cases reported from Village-SC Inamd Hamani, PHC Mahsial, Block Miraj, District Sangli. District RRT investigated the outbreak. House to house survey done. Consumption of contaminated water could be the probable cause of the outbreak. A total of 22 serum samples taken and sent to Govt Laboratory Medical college Miraj out of which 18 samples tested positive for Hepatitis A. Chlorination of water done. All cases treated symptomatically. Health education given.",,,,27
30,27. Maharashtra Gadhchiroli,xxvii. Malaria,37,01,09-07-15,14-07-15,Under Surveillance,"Cases reported from Village-SC Chokhewada, PHC Kasansur Block Ettapalli, District Gadchiroli. District RRT investigated the outbreak 15 Blood smears examined at PHC Kasansur,out of which 3 blood smears were found to be positive for P. falciparum. All cases treated locally. Source reduction activities were undertaken. Health education given.",,,29
42,,Jahanabad,xxxv. Acute Diarrheal Disease,14,00,31-08-15,Under Surveillance,,"Cases of loose stools and vomiting reported from Village Fauladpur, SC/PHC Ratni, Block Ratni Faridpur. District RRT investigated the outbreak. House to house survey done. Consumption of contaminated water could be the probable cause of the outbreak. All cases treated symptomatically. Health education given.",,37
43,,Madhubani,xxxvi. Acute Diarrheal Disease,11,00,29-08-15,Under Control,,"Cases of loose stools and vomiting reported from Village Khajura, SC Barsam, PHC Madhepur. Block RRT investigated the outbreak. House to house survey done. Consumption of contaminated water could be the probable cause of the outbreak. Majority of cases were more than 20 years of age. All cases treated symptomatically. Health education given.",,37
44,,Madhubani,xxxvii. Chickenpox,13,00,26-08-15,Under Surveillance,,"Cases of fever with rash reported from PaswanTola, Village Laheriyaganj, Ward no-3, SC Marar, PHC Rahika. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 5 to 10 years age group. All cases treated symptomatically. Health education regarding isolation of cases given.",,37
45,,Surat,xxxviii. Fever with Rash,35,00,25-08-15,Under Control,,"Cases reported from Village/SC Pipodara, PHC Palod, Block Mangrol. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 10 years of age. All 05 Serum samples tested at BJMC were found to be negative for measles. All cases treated symptomatically. Health education given.",,37
46,,Mewat,xxxix. Malaria,727,02,01-09-15,Under Surveillance,,Cases of fever reported from different Block of district Mewat. State and District RRT investigated the outbreak. House to house fever survey done. 727 Blood smears tested positive for malaria (721 were P.Vivax and 06 were P.Falciparum) All cases treated symptomatically. Source reduction activates were under taken Health education given.,,37
58,,Gautambudha Nagar,xlviii. Dengue,48,00,17-08-15,Under Surveillance,,"Cases reported from Noida and Gr. Noida. District RRT investigated the outbreak. House to house survey done.17 out of 48 blood samples tested positive for dengue NS1 at District Hospital, Gautambuddh Nagar. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,37
59,,Saharanpur,xlix. Malaria,113,00,24-08-15,Under Control,,"Cases reported from Villages Kundakhurd, Ballamajra, Jandera, Khanpur Gujjar, Fathehpurthodi, Block Gangoh. District RRT investigated the outbreak. House to house survey done.113 blood smears examined at CHC Gangoh tested positive for malaria (107 P. Vivax and 06 P. Falciparum). All cases were given radical treatment. Source reduction activities undertaken. Health education given.",,37
60,,Siddharth Nagar,l. Measles?,09,00,31-08-15,Under Surveillance,,"Cases of fever with rash reported from Village Vishnupur, SC Sohash, Block/CHC- Uska Bazar. District RRT investigated the outbreak. House to house survey done. All cases were in 6-10 year age group.06 serum sample collected and its send to SGPGI Lucknow; result awaited. All cases treated symptomatically. Health education given.",,37
61,,Siddharth Nagar,li. Food Poisoning,15,01,25-08-15,Under Surveillance,,"Cases loose stools, vomiting reported from Village Kotiyadigar,SC/PHC Atari Bazar, Block Shoharthghar. District RRT investigated the outbreak. House to house survey done. All the cases consumed stale food. One child aged 3.6 years died due to the condition. All cases treated symptomatically. Health education given.",,37
62,,Nadia,lii. Dengue,108,00,28-08-15,Under Surveillance,,"Cases reported from Village Mahadebpur Taltala, SC Mahadebpur, GPK astodanga Block Haringhata. District RRT Investigated the outbreak. House to house survey done. All 07 serum samples tested at JNM Hospital Nadia for Mac ELISA/NS1 test were found to be NS1 reactive. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,37
45,,Muzaffarpur,xxxvii. Measles,08,04,04-09-15,Under Control,,"Cases reported from Village Dargari Mahadalit Basti, PHC Paroo, HSC Darfari, District RRT investigated the outbreak. House to house survey done. Majority of cases were less than 05 years of age. All 05 samples sent to PMCH tested positive for measles IgM ELISA. 02 male children aged 4 & 6 years and 2 female children aged 2 & 3 years respectively died due to the condition. All cases treated symptomatically. Health education given.",,38
46,,Muzaffarpur,xxxviii. Acute Diarrheal Disease,52,01,04-09-15,Under Control,,Cases of vomiting and loose stools reported from PHCs Sahebganj and Katra. District RRT investigated the outbreak. House to house survey done. Consumption of contaminated water could be the probable cause of the outbreak. All cases treated symptomatically. Health education given.,,38
47,,Sukma,xxxix. Dengue,140,00,02-09-15,Under Surveillance,,"Cases reported from PHC/SHC Dornapal, District Sukma. RRT investigated the outbreak. House to house survey done. 48 out of 140 samples tested at Maharani Hospital Jagdalpur were found to be positive for Dengue. All cases treated symptomatically. Health education given.",,38
48,,Mallapuram,xl. Diphtheria,44,01,08-09-15,Under Surveillance,,"Cases reported from Melattur, Pookkottur, Vettathur, Malappuram Municipality, District Malappuram. RRT investigated the outbreak. House to house survey done. Outbreak occurred in an Orphanage. 03 out of 44 throat swab samples tested at MCH Calicut were found to be culture positive for C. Diphtheria. All cases were treated symptomatically. Health education given.",,38
49,,Alappuzha,xli. Chickenpo x,21,00,06-08-15,Under Surveillance,,Cases reported from Village/SC/Block/PHC Chunakkara. District RRT investigated the outbreak. House to house survey done. All cases were less than 10 years of age. One 07 years old male first developed symptoms of fever with rash on 06-08-15. All cases were treated symptomatically. Health education regarding isolation of cases given.,,38
51,,Kollam,xlii. Fever,43,00,07-09-15,Under Surveillance,,"Cases reported from Block Kollam Corporation. District RRT investigated the outbreak. House to house fever survey done. All blood samples tested for dengue, Malaria, Typhoid were found to be negative. Samples for Chikungunya and scrub typhus sent; results awaited. 08 Blood samples taken for virology test at NIV Pune for detailed investigation; results awaited. All cases were treated symptomatically. Health education given.",,38
52,,Imphal East,xliii. Japanese Encephalitis,06,00,22-08-15,Under surveillance,,"Cases reported from Khurai Chingabam Leikai, PHC Sawongbung. District RRT investigated the outbreak. House to house survey done. 01 out of 06 blood samples tested at IDSP State Referral Lab, JNIMS Imphal was found to be positive for JE IgM ELISA. All cases treated symptomatically. Source reduction activities under taken. Health education given.",,38
53,,Bhandara,xliv. Fever,30,01,04-09-15,Under Surveillance,,"Cases reported from Village/PHC/SC Virshi, Block Sakoli. District RRT investigated the outbreak. House to house survey done. 05 Blood samples sent to General Hospital Bhandara for Dengue; result awaited.20 Blood smear samples tested for malaria; result awaited. All cases treated symptomatically. Source reduction activities under taken. Health education given.",,38
54,,Chandrapur,xlv. Acute Diarrheal Disease,38,00,01-09-15,Under Control,,"Cases reported from SC Amarpuri PHC Khadasangi, Block Chimur. District RRT investigated the outbreak. House to house survey done. Consumption of contaminated water could be the probable cause of the outbreak. 01 out of 05 water samples tested at District Public Health Laboratory was found to be non potable.",,38
55,,Panna,xlvi. Malaria,97,00,05-09-15,Under Control,,"Cases reported from Village Koni, SHC Gahadra Block Devendranagar, District RRT investigated the outbreak. House to house fever survey done. 359 blood slides were examined out of which 92 slides were found to be positive for malaria (P.Falciparum) and 05 slides were found to be positive for malaria (P.Vivax).Entomological survey was conducted(H I- 89.9%, CI - 0%, BI- 0%)All cases treated symptomatically. Source reduction activities under taken. Health education given.",,38
56,,Jhunhunu,xlvii. Fever (Mixed Infection),100,00,14-08-15,Under Control,,"Cases reported from Village Puhaniya, PHC Sanwlod, Block Buhana District RRT investigated the outbreak. House to house survey done. Out of 10 serum samples tested at DPHL Sikar for dengue, 01 sample tested positive NS1.06 samples tested at DPHL Jhunjhunu were found to be positive for Widal. Out of 16 samples tested at SMS Jaipur 02 tested positive for scrub typhus. All cases treated symptomatically. Health education given.",,38
57,,Jaipur,xlviii. Scrub Typhus,102,04,31-08-15,Under Control,,"Cases reported from Village Mandawara, PHC Mandawari, Block Phagi. District RRT investigated the outbreak. House to house fever survey done.05 out of 11 samples sent to SMS Medical college, Jaipur tested positive for scrub typhus. All cases treated symptomatically. Health education given.",,38
58,,West District,xlix. Food Poisoning,13,00,13-08-15,Under Control,,"Cases reported from Village Kartok, PHC Sorang. District RRT investigated the outbreak. House to house survey done. Consumption of contaminated water could be the probable cause of the outbreak. Food samples sent to PFZ Cell for testing at Guwahati; result awaited. Stool samples tested negative for any",,38
61,Uttar Pradesh,Bareilly,l. Japanese Encephalitis,09,01,07-09-15,,,,,38
62,West Bengal,Purba Medinipur,li. Dengue,41,00,02-08-15,,,,,38
63,West Bengal,Bankura,lii. Chickenpox,36,00,11-08-15,,,,,38
66,,Bareilly,l. Japanese Encephalitis,09,01,07-09-15,Under Control,,"Cases of fever, headache, malaise, seizures and coma reported from District Bareilly. District RRT investigated the outbreak. House to house fever survey done. 40 CSF samples sent for the Regional Laboratory Swasthaya BhawanLucknow out of which 8 samples were found to be positive for JE IgM ELISA. One male aged 14 years died due to the condition. All cases treated symptomatically. Source reduction activities under taken. Health education regarding personal protection given.",,38
67,,Purba Medinipur,li. Dengue,41,00,02-08-15,Under Control,,"Cases reported from Village Chak Srikrishnapur, GP Uttar Sonamuri, Block Tamluk. District RRT investigated the outbreak. House to house fever survey done. 03 out of 05 samples tested at DH Laboratory were found to be positive for dengue IgM ELISA. All cases treated symptomatically. Source reduction activities under taken. Health education regarding personal protection given.",,38
